,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
67,1.541104507446289,0.2084394140781041,0.1233973503112793,0.06546783696561821,entropy,4,5,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5}",0.9985141158989599,0.9940564635958395,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.9970260206608647,0.0018798623787577428,1,0.9970414201183432,0.9970059880239521,1.0,1.0,1.0,0.9988094816284591,0.0014581243200756325,2,1.0,0.9911504424778761,0.9911504424778761,0.9970326409495549,0.9970326409495549,0.9952732333709724,0.003536330366830332,3,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,0.9970326409495549,1.0,1.0,1.0,0.9988112900946728,0.0014558690387333117,1,0.9994033412887828,0.9923213230950975,0.9929078014184397,0.997624703087886,0.997624703087886,0.9959763743956185,0.002826786768331183,2,0.9985119047619048,0.9940520347604918,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.997024692666384,0.0018809120710312455,1,0.9985096936248496,0.9896952273430768,0.9911504424778761,0.9970326409495549,0.9970326409495549,0.9946841290689823,0.0035508320611483887,1,0.9985119047619048,0.9940520347604918,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.997024692666384,0.0018809120710312455,1
101,2.363459348678589,0.3500485699885484,0.12369632720947266,0.015163302157189279,log_loss,4,3,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 3}",0.9985141158989599,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970255784334536,0.001881610545097353,3,0.9970414201183432,1.0,0.9970059880239521,1.0,1.0,0.9988094816284591,0.0014581243200756325,2,1.0,0.9911764705882353,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.995273202568475,0.0035364048184769142,4,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,1.0,0.9970238095238095,1.0,1.0,0.9988095238095237,0.0014580296087995056,3,0.9994033412887828,0.9929286977018268,0.9922985781990521,0.997624703087886,0.997624703087886,0.9959760046730868,0.0028281652869743853,3,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3,0.9985096936248496,0.9911764705882353,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9946828054241859,0.003554871712347534,2,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3
100,3.597411346435547,0.7809525397608925,0.14485316276550292,0.018515709090437215,log_loss,4,2,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 2}",0.9985141158989599,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970255784334536,0.001881610545097353,3,0.9970414201183432,1.0,0.9970059880239521,1.0,1.0,0.9988094816284591,0.0014581243200756325,2,1.0,0.9911764705882353,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.995273202568475,0.0035364048184769142,4,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,1.0,0.9970238095238095,1.0,1.0,0.9988095238095237,0.0014580296087995056,3,0.9994033412887828,0.9929286977018268,0.9922985781990521,0.997624703087886,0.997624703087886,0.9959760046730868,0.0028281652869743853,3,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3,0.9985096936248496,0.9911764705882353,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9946828054241859,0.003554871712347534,2,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3
65,1.9936259746551515,0.43430178272997744,0.13624963760375977,0.03351878019784159,entropy,4,3,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 3}",0.9985141158989599,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970255784334536,0.001881610545097353,3,0.9970414201183432,1.0,0.9970059880239521,1.0,1.0,0.9988094816284591,0.0014581243200756325,2,1.0,0.9911764705882353,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.995273202568475,0.0035364048184769142,4,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,1.0,0.9970238095238095,1.0,1.0,0.9988095238095237,0.0014580296087995056,3,0.9994033412887828,0.9929286977018268,0.9922985781990521,0.997624703087886,0.997624703087886,0.9959760046730868,0.0028281652869743853,3,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3,0.9985096936248496,0.9911764705882353,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9946828054241859,0.003554871712347534,2,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3
29,0.9923951148986816,0.06792632599584858,0.07139110565185547,0.015052977921462906,gini,4,3,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3}",0.9985141158989599,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970255784334536,0.001881610545097353,3,0.9970414201183432,1.0,0.9970059880239521,1.0,1.0,0.9988094816284591,0.0014581243200756325,2,1.0,0.9911764705882353,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.995273202568475,0.0035364048184769142,4,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,1.0,0.9970238095238095,1.0,1.0,0.9988095238095237,0.0014580296087995056,3,0.9994033412887828,0.9929286977018268,0.9922985781990521,0.997624703087886,0.997624703087886,0.9959760046730868,0.0028281652869743853,3,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3,0.9985096936248496,0.9911764705882353,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9946828054241859,0.003554871712347534,2,0.9985119047619048,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0018823081310526,3
71,1.239921236038208,0.06837583642151007,0.0725670337677002,0.004476576627956687,entropy,4,9,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 9}",0.9970282317979198,0.9955423476968797,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.9970260206608647,0.00132951168241941,1,0.9941002949852508,1.0,1.0,1.0,1.0,0.9988200589970502,0.0023598820058996937,1,1.0,0.9911764705882353,0.9911504424778761,0.9970326409495549,0.9970326409495549,0.9952784389930441,0.0035302715865538656,1,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9940476190476191,1.0,1.0,1.0,1.0,0.9988095238095237,0.002380952380952372,3,0.9988038277511961,0.9929286977018268,0.9929078014184397,0.997624703087886,0.997624703087886,0.9959779466094469,0.0025350711398437384,1,0.9970238095238095,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0013309928437498701,3,0.9970193872496993,0.9911764705882353,0.9911504424778761,0.9970326409495549,0.9970326409495549,0.9946823164429841,0.002873152950702135,6,0.9970238095238095,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9985119047619048,0.9970238095238095,0.0013309928437498701,3
34,0.9191152095794678,0.02561644678431557,0.06512303352355957,0.005398207892296006,gini,4,8,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 8}",0.9970282317979198,0.9970282317979198,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9970255784334536,0.0016301280988720004,3,0.9970326409495549,1.0,0.9970059880239521,1.0,1.0,0.9988077257947013,0.0014602560421977057,8,0.9970238095238095,0.9941002949852508,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.9952627293526399,0.0023598625720047677,23,0.9970326409495549,0.9940476190476191,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952398615232443,0.00238227934563988,1,0.9970238095238095,1.0,0.9970238095238095,1.0,1.0,0.9988095238095237,0.0014580296087995056,3,0.9970238095238095,0.9952746603662138,0.9922985781990521,0.997624703087886,0.997624703087886,0.9959692908529695,0.0020272854689427616,7,0.9970282252366822,0.9970238095238095,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.997024692666384,0.0016301276161495078,1,0.9955423608584097,0.9941002949852508,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.994674103750301,0.002732174318538026,7,0.9970282252366822,0.9970238095238095,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.997024692666384,0.0016301276161495078,1
66,1.5226893901824952,0.14144076659948931,0.08205156326293946,0.014676257025585811,entropy,4,4,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4}",0.9985141158989599,0.9940564635958395,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9967284016132456,0.002185240966382672,9,0.9970414201183432,0.9970059880239521,0.9970059880239521,1.0,1.0,0.9982106792332495,0.0014610315746045623,13,1.0,0.9911504424778761,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.9952679969464031,0.003542445413974492,10,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,0.9970326409495549,0.9970238095238095,1.0,1.0,0.9982160519994349,0.001456591012727259,10,0.9994033412887828,0.9923213230950975,0.9922985781990521,0.997624703087886,0.997624703087886,0.9958545297517409,0.002966123103617222,10,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8,0.9985096936248496,0.9896952273430768,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9943865567751542,0.0038814507411362915,8,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8
106,2.285851240158081,0.15862999535585276,0.13710966110229492,0.03154834631256848,log_loss,4,8,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 8}",0.9985141158989599,0.9940564635958395,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9967284016132456,0.002185240966382672,9,0.9970414201183432,0.9970059880239521,0.9970059880239521,1.0,1.0,0.9982106792332495,0.0014610315746045623,13,1.0,0.9911504424778761,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.9952679969464031,0.003542445413974492,10,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,0.9970326409495549,0.9970238095238095,1.0,1.0,0.9982160519994349,0.001456591012727259,10,0.9994033412887828,0.9923213230950975,0.9922985781990521,0.997624703087886,0.997624703087886,0.9958545297517409,0.002966123103617222,10,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8,0.9985096936248496,0.9896952273430768,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9943865567751542,0.0038814507411362915,8,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8
70,1.2559725761413574,0.07466680764724735,0.06655187606811523,0.002499236996935592,entropy,4,8,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 8}",0.9985141158989599,0.9940564635958395,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.9967284016132456,0.002185240966382672,9,0.9970414201183432,0.9970059880239521,0.9970059880239521,1.0,1.0,0.9982106792332495,0.0014610315746045623,13,1.0,0.9911504424778761,0.9911242603550295,0.9970326409495549,0.9970326409495549,0.9952679969464031,0.003542445413974492,10,1.0,0.9910714285714286,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9952380952380953,0.0035714285714285587,2,0.9970238095238095,0.9970326409495549,0.9970238095238095,1.0,1.0,0.9982160519994349,0.001456591012727259,10,0.9994033412887828,0.9923213230950975,0.9922985781990521,0.997624703087886,0.997624703087886,0.9958545297517409,0.002966123103617222,10,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8,0.9985096936248496,0.9896952273430768,0.9896625810087348,0.9970326409495549,0.9970326409495549,0.9943865567751542,0.0038814507411362915,8,0.9985119047619048,0.9940520347604918,0.9940476190476191,0.9985119047619048,0.9985119047619048,0.996727073618765,0.0021859632348542133,8
